# (A) (ergs/cm**2/s/Angstrom)  (0= GOOD to 3= BAD) 
# WAVELENGTH FLUX    ERROR     DATA_QUALITY 
2251.847  7.822E-13  3.166E-14 0
2251.883  6.161E-13  2.830E-14 0
2251.919  5.709E-13  2.709E-14 0
2251.956  5.080E-13  2.592E-14 0
2251.992  4.798E-13  2.459E-14 0
2252.028  3.830E-13  2.305E-14 0
2252.065  3.828E-13  2.303E-14 0
2252.101  4.375E-13  2.426E-14 0
2252.138  4.920E-13  2.570E-14 0
2252.174  5.306E-13  2.655E-14 0
2252.210  4.960E-13  2.623E-14 0
2252.247  4.365E-13  2.404E-14 0
2252.283  4.094E-13  2.419E-14 0
2252.319  5.346E-13  2.637E-14 0
2252.356  8.284E-13  3.201E-14 0
2252.392  1.078E-12  3.607E-14 0
2252.429  9.723E-13  3.512E-14 0
2252.465  7.697E-13  3.102E-14 0
2252.501  6.626E-13  2.928E-14 0
2252.538  6.451E-13  2.841E-14 0
2252.574  6.021E-13  2.750E-14 0
2252.611  5.326E-13  2.642E-14 0
2252.647  3.627E-13  2.390E-14 0
2252.683  3.046E-13  2.120E-14 0
2252.720  2.944E-13  2.073E-14 0
2252.756  3.994E-13  2.307E-14 0
2252.792  5.186E-13  2.623E-14 0
2252.829  5.386E-13  2.636E-14 0
2252.865  5.026E-13  2.514E-14 0
2252.902  6.033E-13  2.757E-14 0
2252.938  6.527E-13  2.889E-14 0
2252.974  6.002E-13  2.800E-14 0
2253.011  4.791E-13  2.537E-14 0
2253.047  4.043E-13  2.414E-14 0
2253.083  5.143E-13  2.606E-14 0
2253.120  5.822E-13  2.771E-14 0
2253.156  6.314E-13  2.857E-14 0
2253.193  6.376E-13  2.826E-14 0
2253.229  6.087E-13  2.782E-14 0
2253.265  5.535E-13  2.672E-14 0
2253.302  5.189E-13  2.573E-14 0
2253.338  4.641E-13  2.489E-14 0
2253.374  5.039E-13  2.609E-14 0
2253.411  5.195E-13  2.665E-14 0
2253.447  5.681E-13  2.722E-14 0
2253.484  5.625E-13  2.697E-14 0
2253.520  5.452E-13  2.658E-14 0
2253.556  5.065E-13  2.574E-14 0
2253.593  5.373E-13  2.602E-14 0
2253.629  6.520E-13  2.841E-14 0
2253.665  6.357E-13  2.829E-14 0
2253.702  5.033E-13  2.589E-14 0
2253.738  4.879E-13  2.552E-14 0
2253.774  5.422E-13  2.622E-14 0
2253.811  5.765E-13  2.759E-14 0
2253.847  7.249E-13  3.035E-14 0
2253.884  9.085E-13  3.350E-14 0
2253.920  1.257E-12  3.893E-14 0
2253.956  1.464E-12  4.182E-14 0
2253.993  1.314E-12  3.929E-14 0
2254.029  9.469E-13  3.427E-14 0
2254.065  7.446E-13  3.033E-14 0
2254.102  6.467E-13  2.868E-14 0
2254.138  5.764E-13  2.682E-14 0
2254.175  5.654E-13  2.666E-14 0
2254.211  6.072E-13  2.761E-14 0
2254.247  6.110E-13  2.809E-14 0
2254.284  5.678E-13  2.722E-14 0
2254.320  4.709E-13  2.499E-14 0
2254.356  3.358E-13  2.171E-14 0
2254.393  2.717E-13  2.047E-14 0
2254.429  2.500E-13  1.953E-14 0
2254.465  3.450E-13  2.153E-14 0
2254.502  3.394E-13  2.153E-14 0
2254.538  3.463E-13  2.164E-14 0
2254.575  4.250E-13  2.381E-14 0
2254.611  4.344E-13  2.422E-14 0
2254.647  3.784E-13  2.262E-14 0
2254.684  3.520E-13  2.193E-14 0
2254.720  3.808E-13  2.342E-14 0
2254.756  4.471E-13  2.475E-14 0
2254.793  5.900E-13  2.722E-14 0
2254.829  7.090E-13  2.956E-14 0
2254.865  6.590E-13  2.902E-14 0
2254.902  6.652E-13  2.903E-14 0
2254.938  5.493E-13  2.688E-14 0
2254.975  4.664E-13  2.524E-14 0
2255.011  4.556E-13  2.474E-14 0
2255.047  5.077E-13  2.598E-14 0
2255.084  6.048E-13  2.828E-14 0
2255.120  6.612E-13  2.921E-14 0
2255.156  6.399E-13  2.881E-14 0
2255.193  6.964E-13  2.938E-14 0
2255.229  7.587E-13  3.042E-14 0
2255.265  8.107E-13  3.146E-14 0
2255.302  7.716E-13  3.068E-14 0
2255.338  7.157E-13  3.026E-14 0
2255.375  6.628E-13  2.880E-14 0
2255.411  5.784E-13  2.714E-14 0
2255.447  5.339E-13  2.655E-14 0
2255.484  5.203E-13  2.592E-14 0
2255.520  5.013E-13  2.560E-14 0
2255.556  5.157E-13  2.565E-14 0
2255.593  4.619E-13  2.503E-14 0
2255.629  3.143E-13  2.090E-14 0
2255.665  2.693E-13  2.007E-14 0
2255.702  3.353E-13  2.138E-14 0
2255.738  4.223E-13  2.402E-14 0
2255.774  4.903E-13  2.546E-14 0
2255.811  5.139E-13  2.578E-14 0
2255.847  5.180E-13  2.590E-14 0
2255.884  5.708E-13  2.667E-14 0
2255.920  6.224E-13  2.812E-14 0
2255.956  5.772E-13  2.753E-14 0
2255.993  5.182E-13  2.606E-14 0
2256.029  4.477E-13  2.436E-14 0
2256.065  4.093E-13  2.326E-14 0
2256.102  3.940E-13  2.257E-14 0
2256.138  4.177E-13  2.369E-14 0
2256.174  4.626E-13  2.476E-14 0
2256.211  4.719E-13  2.452E-14 0
2256.247  4.501E-13  2.429E-14 0
2256.283  5.242E-13  2.577E-14 0
2256.320  6.212E-13  2.783E-14 0
2256.356  6.681E-13  2.894E-14 0
2256.393  7.496E-13  3.111E-14 0
2256.429  7.357E-13  3.047E-14 0
2256.465  7.006E-13  2.948E-14 0
2256.502  6.183E-13  2.774E-14 0
2256.538  5.135E-13  2.579E-14 0
2256.574  4.592E-13  2.422E-14 0
2256.611  3.976E-13  2.314E-14 0
2256.647  3.675E-13  2.261E-14 0
2256.683  2.810E-13  2.039E-14 0
2256.720  3.374E-13  2.160E-14 0
2256.756  5.824E-13  2.649E-14 0
2256.792  8.035E-13  3.179E-14 0
2256.829  8.723E-13  3.253E-14 0
2256.865  6.955E-13  3.001E-14 0
2256.901  4.420E-13  2.401E-14 0
2256.938  3.131E-13  2.019E-14 0
2256.974  3.163E-13  2.103E-14 0
2257.010  3.176E-13  2.133E-14 0
2257.047  3.200E-13  2.103E-14 0
2257.083  3.080E-13  2.087E-14 0
2257.120  2.626E-13  1.914E-14 0
2257.156  2.641E-13  1.945E-14 0
2257.192  3.403E-13  2.176E-14 0
2257.229  3.656E-13  2.192E-14 0
2257.265  3.981E-13  2.276E-14 0
2257.301  4.427E-13  2.391E-14 0
2257.338  4.146E-13  2.392E-14 0
2257.374  3.996E-13  2.272E-14 0
2257.410  3.471E-13  2.158E-14 0
2257.447  3.358E-13  2.143E-14 0
2257.483  3.399E-13  2.129E-14 0
2257.519  3.535E-13  2.247E-14 0
2257.556  3.415E-13  2.151E-14 0
2257.592  3.547E-13  2.217E-14 0
2257.628  4.083E-13  2.337E-14 0
2257.665  4.200E-13  2.348E-14 0
2257.701  3.696E-13  2.228E-14 0
2257.737  3.638E-13  2.263E-14 0
2257.774  3.772E-13  2.265E-14 0
2257.810  3.540E-13  2.183E-14 0
2257.846  3.842E-13  2.223E-14 0
2257.883  4.291E-13  2.349E-14 0
2257.919  4.846E-13  2.530E-14 0
2257.955  4.209E-13  2.360E-14 0
2257.992  3.974E-13  2.298E-14 0
2258.028  4.129E-13  2.295E-14 0
2258.064  4.258E-13  2.417E-14 0
2258.101  3.435E-13  2.160E-14 0
2258.137  3.033E-13  2.087E-14 0
2258.173  3.183E-13  2.110E-14 0
2258.210  3.670E-13  2.200E-14 0
2258.246  4.140E-13  2.387E-14 0
2258.283  3.625E-13  2.303E-14 0
2258.319  3.653E-13  2.286E-14 0
2258.355  3.629E-13  2.224E-14 0
2258.392  3.471E-13  2.108E-14 0
2258.428  2.625E-13  2.015E-14 0
2258.464  2.593E-13  2.007E-14 0
2258.501  2.748E-13  2.043E-14 0
2258.537  2.826E-13  1.948E-14 0
2258.573  3.626E-13  2.217E-14 0
2258.610  3.544E-13  2.217E-14 0
2258.646  3.844E-13  2.272E-14 0
2258.682  4.307E-13  2.432E-14 0
2258.719  3.786E-13  2.211E-14 0
2258.755  3.532E-13  2.173E-14 0
2258.791  3.254E-13  2.037E-14 0
2258.828  3.032E-13  2.051E-14 0
2258.864  3.528E-13  2.170E-14 0
2258.900  3.783E-13  2.277E-14 0
2258.937  2.532E-13  1.933E-14 0
2258.973  2.178E-13  1.839E-14 0
2259.009  2.690E-13  1.916E-14 0
2259.046  3.348E-13  2.104E-14 0
2259.082  4.153E-13  2.371E-14 0
2259.118  4.196E-13  2.404E-14 0
2259.155  3.374E-13  2.216E-14 0
2259.191  3.228E-13  2.062E-14 0
2259.227  3.073E-13  2.074E-14 0
2259.264  3.612E-13  2.196E-14 0
2259.300  4.551E-13  2.477E-14 0
2259.336  4.602E-13  2.506E-14 0
2259.373  4.419E-13  2.416E-14 0
2259.409  3.581E-13  2.186E-14 0
2259.445  3.690E-13  2.196E-14 0
2259.482  4.004E-13  2.249E-14 0
2259.518  4.559E-13  2.440E-14 0
2259.554  4.345E-13  2.399E-14 0
2259.591  3.589E-13  2.203E-14 0
2259.627  3.510E-13  2.196E-14 0
2259.663  3.297E-13  2.086E-14 0
2259.700  4.155E-13  2.384E-14 0
2259.736  5.172E-13  2.596E-14 0
2259.772  5.460E-13  2.651E-14 0
2259.809  4.817E-13  2.523E-14 0
2259.845  4.015E-13  2.294E-14 0
2259.881  3.715E-13  2.169E-14 0
2259.918  3.696E-13  2.292E-14 0
2259.954  4.144E-13  2.323E-14 0
2259.990  4.919E-13  2.482E-14 0
2260.027  4.790E-13  2.583E-14 0
2260.063  4.049E-13  2.375E-14 0
2260.099  2.820E-13  2.023E-14 0
2260.135  2.549E-13  2.019E-14 0
2260.172  2.754E-13  2.049E-14 0
2260.208  3.046E-13  2.041E-14 0
2260.244  3.095E-13  2.131E-14 0
2260.281  2.685E-13  2.071E-14 0
2260.317  2.179E-13  1.875E-14 0
2260.353  1.807E-13  1.841E-14 0
2260.390  1.835E-13  1.692E-14 0
2260.426  1.844E-13  1.736E-14 0
2260.462  2.282E-13  1.940E-14 0
2260.499  3.002E-13  2.072E-14 0
2260.535  3.348E-13  2.259E-14 0
2260.571  3.975E-13  2.273E-14 0
2260.608  4.613E-13  2.498E-14 0
2260.644  4.690E-13  2.581E-14 0
2260.680  4.128E-13  2.379E-14 0
2260.717  3.657E-13  2.200E-14 0
2260.753  4.588E-13  2.418E-14 0
2260.789  6.606E-13  2.947E-14 0
2260.826  1.063E-12  3.554E-14 0
2260.862  1.726E-12  4.476E-14 0
2260.898  2.087E-12  5.002E-14 0
2260.935  2.010E-12  4.872E-14 0
2260.971  1.554E-12  4.327E-14 0
2261.007  1.091E-12  3.577E-14 0
2261.044  9.452E-13  3.399E-14 0
2261.080  8.730E-13  3.236E-14 0
2261.116  6.844E-13  2.987E-14 0
2261.153  5.204E-13  2.593E-14 0
2261.189  3.993E-13  2.383E-14 0
2261.225  3.893E-13  2.311E-14 0
2261.262  4.237E-13  2.436E-14 0
2261.298  4.451E-13  2.555E-14 0
2261.334  3.591E-13  2.246E-14 0
2261.370  3.017E-13  2.121E-14 0
2261.407  2.556E-13  2.002E-14 0
2261.443  3.209E-13  2.207E-14 0
2261.479  4.612E-13  2.434E-14 0
2261.516  5.582E-13  2.729E-14 0
2261.552  5.627E-13  2.764E-14 0
2261.588  6.407E-13  2.851E-14 0
2261.625  8.283E-13  3.260E-14 0
2261.661  1.061E-12  3.651E-14 0
2261.697  1.050E-12  3.613E-14 0
2261.734  8.356E-13  3.287E-14 0
2261.770  5.828E-13  2.731E-14 0
2261.806  5.728E-13  2.652E-14 0
2261.843  6.162E-13  2.885E-14 0
2261.879  6.063E-13  2.798E-14 0
2261.915  4.877E-13  2.555E-14 0
2261.952  4.186E-13  2.340E-14 0
2261.988  3.483E-13  2.224E-14 0
2262.024  2.919E-13  2.011E-14 0
2262.060  3.244E-13  1.611E-14 0
2262.097  3.502E-13  1.623E-14 0
2262.105  3.550E-13  1.617E-14 0
2262.142  4.045E-13  1.715E-14 0
2262.179  3.697E-13  1.617E-14 0
2262.216  3.314E-13  1.557E-14 0
2262.253  2.874E-13  1.458E-14 0
2262.290  2.435E-13  1.402E-14 0
2262.326  2.843E-13  1.482E-14 0
2262.363  3.008E-13  1.520E-14 0
2262.400  3.017E-13  1.591E-14 0
2262.437  3.213E-13  1.540E-14 0
2262.474  3.257E-13  1.513E-14 0
2262.511  2.917E-13  1.479E-14 0
2262.548  3.645E-13  1.607E-14 0
2262.585  4.570E-13  1.752E-14 0
2262.622  3.750E-13  1.623E-14 0
2262.658  3.891E-13  1.685E-14 0
2262.695  3.729E-13  1.622E-14 0
2262.732  3.927E-13  1.681E-14 0
2262.769  4.864E-13  1.842E-14 0
2262.806  4.840E-13  1.818E-14 0
2262.843  3.790E-13  1.607E-14 0
2262.880  3.630E-13  1.601E-14 0
2262.917  4.123E-13  1.675E-14 0
2262.953  4.580E-13  1.766E-14 0
2262.990  4.382E-13  1.734E-14 0
2263.027  3.851E-13  1.679E-14 0
2263.064  3.836E-13  1.658E-14 0
2263.101  3.990E-13  1.650E-14 0
2263.138  4.407E-13  1.775E-14 0
2263.175  5.340E-13  1.934E-14 0
2263.211  5.965E-13  2.020E-14 0
2263.248  5.170E-13  1.916E-14 0
2263.285  4.179E-13  1.710E-14 0
2263.322  3.568E-13  1.600E-14 0
2263.359  3.337E-13  1.539E-14 0
2263.396  3.413E-13  1.616E-14 0
2263.433  4.367E-13  1.711E-14 0
2263.470  7.610E-13  2.221E-14 0
2263.506  9.064E-13  2.421E-14 0
2263.543  8.653E-13  2.344E-14 0
2263.580  7.034E-13  2.114E-14 0
2263.617  5.862E-13  1.937E-14 0
2263.654  4.963E-13  1.804E-14 0
2263.691  5.258E-13  1.894E-14 0
2263.728  4.446E-13  1.750E-14 0
2263.765  3.391E-13  1.531E-14 0
2263.801  3.267E-13  1.573E-14 0
2263.838  4.476E-13  1.732E-14 0
2263.875  4.877E-13  1.850E-14 0
2263.912  3.972E-13  1.697E-14 0
2263.949  4.683E-13  1.736E-14 0
2263.986  4.943E-13  1.795E-14 0
2264.023  4.886E-13  1.808E-14 0
2264.059  3.924E-13  1.653E-14 0
2264.096  3.558E-13  1.559E-14 0
2264.133  2.977E-13  1.430E-14 0
2264.170  2.636E-13  1.408E-14 0
2264.207  2.151E-13  1.313E-14 0
2264.244  2.046E-13  1.210E-14 0
2264.281  1.716E-13  1.205E-14 0
2264.318  1.847E-13  1.178E-14 0
2264.354  2.396E-13  1.391E-14 0
2264.391  3.328E-13  1.511E-14 0
2264.428  3.762E-13  1.595E-14 0
2264.465  4.396E-13  1.731E-14 0
2264.502  3.852E-13  1.637E-14 0
2264.539  2.562E-13  1.397E-14 0
2264.576  2.291E-13  1.267E-14 0
2264.612  2.510E-13  1.357E-14 0
2264.649  3.075E-13  1.515E-14 0
2264.686  4.389E-13  1.723E-14 0
2264.723  4.957E-13  1.827E-14 0
2264.760  5.351E-13  1.878E-14 0
2264.797  5.087E-13  1.845E-14 0
2264.834  4.188E-13  1.714E-14 0
2264.870  4.409E-13  1.705E-14 0
2264.907  4.629E-13  1.759E-14 0
2264.944  4.809E-13  1.771E-14 0
2264.981  4.282E-13  1.680E-14 0
2265.018  3.570E-13  1.526E-14 0
2265.055  3.205E-13  1.545E-14 0
2265.092  3.521E-13  1.528E-14 0
2265.128  3.923E-13  1.595E-14 0
2265.165  3.622E-13  1.540E-14 0
2265.202  2.556E-13  1.347E-14 0
2265.239  2.295E-13  1.279E-14 0
2265.276  2.758E-13  1.444E-14 0
2265.313  3.141E-13  1.438E-14 0
2265.350  3.719E-13  1.579E-14 0
2265.386  3.824E-13  1.583E-14 0
2265.423  3.689E-13  1.558E-14 0
2265.460  2.911E-13  1.437E-14 0
2265.497  3.005E-13  1.407E-14 0
2265.534  2.723E-13  1.402E-14 0
2265.571  3.725E-13  1.605E-14 0
2265.608  4.004E-13  1.633E-14 0
2265.644  3.742E-13  1.571E-14 0
2265.681  3.104E-13  1.489E-14 0
2265.718  3.161E-13  1.444E-14 0
2265.755  3.266E-13  1.469E-14 0
2265.792  3.160E-13  1.440E-14 0
2265.829  3.450E-13  1.537E-14 0
2265.866  2.940E-13  1.400E-14 0
2265.902  2.757E-13  1.375E-14 0
2265.939  3.072E-13  1.453E-14 0
2265.976  3.384E-13  1.476E-14 0
2266.013  3.775E-13  1.595E-14 0
2266.050  4.274E-13  1.680E-14 0
2266.087  3.925E-13  1.614E-14 0
2266.124  3.949E-13  1.601E-14 0
2266.160  4.677E-13  1.722E-14 0
2266.197  5.553E-13  1.857E-14 0
2266.234  5.544E-13  1.889E-14 0
2266.271  4.810E-13  1.740E-14 0
2266.308  4.670E-13  1.726E-14 0
2266.345  3.659E-13  1.539E-14 0
2266.382  3.291E-13  1.478E-14 0
2266.418  2.473E-13  1.310E-14 0
2266.455  3.031E-13  1.506E-14 0
2266.492  4.017E-13  1.623E-14 0
2266.529  4.207E-13  1.620E-14 0
2266.566  4.367E-13  1.676E-14 0
2266.603  4.026E-13  1.596E-14 0
2266.639  3.834E-13  1.556E-14 0
2266.676  4.037E-13  1.597E-14 0
2266.713  4.283E-13  1.723E-14 0
2266.750  5.968E-13  1.943E-14 0
2266.787  9.032E-13  2.340E-14 0
2266.824  1.122E-12  2.577E-14 0
2266.861  9.393E-13  2.403E-14 0
2266.897  6.933E-13  2.082E-14 0
2266.934  4.869E-13  1.738E-14 0
2266.971  3.979E-13  1.585E-14 0
2267.008  4.015E-13  1.605E-14 0
2267.045  4.447E-13  1.682E-14 0
2267.082  3.964E-13  1.627E-14 0
2267.118  4.184E-13  1.654E-14 0
2267.155  3.603E-13  1.509E-14 0
2267.192  2.891E-13  1.433E-14 0
2267.229  3.617E-13  1.578E-14 0
2267.266  4.425E-13  1.694E-14 0
2267.303  4.064E-13  1.618E-14 0
2267.340  3.857E-13  1.568E-14 0
2267.376  4.497E-13  1.688E-14 0
2267.413  4.844E-13  1.753E-14 0
2267.450  4.752E-13  1.738E-14 0
2267.487  4.429E-13  1.669E-14 0
2267.524  3.952E-13  1.635E-14 0
2267.561  4.688E-13  1.718E-14 0
2267.597  4.685E-13  1.737E-14 0
2267.634  4.368E-13  1.693E-14 0
2267.671  3.920E-13  1.589E-14 0
2267.708  3.114E-13  1.424E-14 0
2267.745  2.184E-13  1.218E-14 0
2267.782  2.236E-13  1.248E-14 0
2267.818  2.443E-13  1.336E-14 0
2267.855  2.150E-13  1.203E-14 0
2267.892  2.405E-13  1.302E-14 0
2267.929  1.812E-13  1.120E-14 0
2267.966  2.471E-13  1.277E-14 0
2268.003  2.988E-13  1.399E-14 0
2268.039  3.394E-13  1.513E-14 0
2268.076  3.921E-13  1.574E-14 0
2268.113  4.312E-13  1.641E-14 0
2268.150  4.513E-13  1.715E-14 0
2268.187  4.550E-13  1.803E-14 0
2268.224  3.880E-13  1.624E-14 0
2268.261  3.163E-13  1.474E-14 0
2268.297  3.322E-13  1.473E-14 0
2268.334  5.402E-13  1.823E-14 0
2268.371  1.024E-12  2.482E-14 0
2268.408  1.448E-12  2.963E-14 0
2268.445  1.435E-12  2.970E-14 0
2268.482  1.137E-12  2.621E-14 0
2268.518  7.756E-13  2.213E-14 0
2268.555  5.370E-13  1.822E-14 0
2268.592  4.797E-13  1.755E-14 0
2268.629  4.546E-13  1.687E-14 0
2268.666  4.468E-13  1.715E-14 0
2268.703  4.063E-13  1.629E-14 0
2268.739  4.100E-13  1.678E-14 0
2268.776  3.414E-13  1.523E-14 0
2268.813  3.889E-13  1.624E-14 0
2268.850  3.549E-13  1.537E-14 0
2268.887  3.815E-13  1.622E-14 0
2268.924  4.469E-13  1.736E-14 0
2268.960  3.582E-13  1.555E-14 0
2268.997  3.734E-13  1.634E-14 0
2269.034  4.099E-13  1.658E-14 0
2269.071  4.350E-13  1.690E-14 0
2269.108  4.028E-13  1.659E-14 0
2269.145  4.000E-13  1.689E-14 3
2269.181  4.254E-13  1.664E-14 3
2269.218  4.522E-13  1.714E-14 3
2269.255  4.478E-13  1.699E-14 3
2269.292  4.073E-13  1.646E-14 0
2269.329  5.338E-13  1.890E-14 0
2269.366  7.001E-13  2.119E-14 0
2269.402  8.759E-13  2.357E-14 0
2269.439  7.701E-13  2.212E-14 0
2269.476  5.888E-13  1.945E-14 0
2269.513  4.454E-13  1.723E-14 0
2269.550  4.231E-13  1.665E-14 0
2269.586  5.638E-13  1.911E-14 0
2269.623  8.822E-13  2.374E-14 0
2269.660  1.111E-12  2.670E-14 0
2269.697  9.086E-13  2.402E-14 0
2269.734  5.841E-13  1.972E-14 0
2269.771  4.633E-13  1.808E-14 0
2269.807  3.756E-13  1.590E-14 0
2269.844  3.539E-13  1.528E-14 0
2269.881  2.775E-13  1.435E-14 0
2269.918  1.933E-13  1.183E-14 0
2269.955  1.784E-13  1.179E-14 0
2269.992  2.128E-13  1.349E-14 0
2270.028  2.028E-13  1.216E-14 0
2270.065  1.898E-13  1.354E-14 0
2270.102  2.715E-13  1.413E-14 0
2270.139  3.483E-13  1.567E-14 0
2270.176  3.833E-13  1.610E-14 0
2270.213  3.989E-13  1.654E-14 0
2270.249  3.818E-13  1.603E-14 0
2270.286  3.918E-13  1.625E-14 0
2270.323  3.650E-13  1.638E-14 0
2270.360  3.618E-13  1.578E-14 0
2270.397  3.915E-13  1.603E-14 0
2270.433  4.497E-13  1.761E-14 0
2270.470  3.975E-13  1.676E-14 0
2270.507  3.235E-13  1.571E-14 0
2270.544  3.580E-13  1.601E-14 0
2270.581  3.762E-13  1.679E-14 0
2270.618  3.328E-13  1.573E-14 0
2270.654  3.527E-13  1.572E-14 0
2270.691  3.424E-13  1.576E-14 0
2270.728  4.647E-13  1.794E-14 0
2270.765  4.698E-13  1.779E-14 0
2270.802  4.687E-13  1.802E-14 0
2270.838  4.428E-13  1.727E-14 0
2270.875  4.100E-13  1.696E-14 0
2270.912  3.895E-13  1.646E-14 0
2270.949  3.359E-13  1.524E-14 0
2270.986  3.967E-13  1.626E-14 0
2271.023  3.762E-13  1.618E-14 0
2271.059  3.019E-13  1.446E-14 0
2271.096  3.133E-13  1.531E-14 0
2271.133  3.763E-13  1.633E-14 0
2271.170  3.438E-13  1.539E-14 0
2271.207  2.761E-13  1.438E-14 0
2271.243  2.637E-13  1.385E-14 0
2271.280  3.102E-13  1.472E-14 0
2271.317  3.981E-13  1.648E-14 0
2271.354  4.424E-13  1.748E-14 0
2271.391  4.616E-13  1.803E-14 0
2271.428  4.625E-13  1.755E-14 0
2271.464  4.191E-13  1.715E-14 0
2271.501  3.242E-13  1.531E-14 0
2271.538  3.017E-13  1.486E-14 0
2271.575  3.358E-13  1.539E-14 0
2271.612  3.385E-13  1.585E-14 0
2271.648  3.035E-13  1.478E-14 0
2271.685  2.016E-13  1.229E-14 0
2271.722  2.522E-13  1.359E-14 0
2271.759  3.628E-13  1.603E-14 0
2271.796  4.018E-13  1.664E-14 0
2271.833  3.640E-13  1.624E-14 0
2271.869  4.408E-13  1.740E-14 0
2271.906  4.356E-13  1.788E-14 0
2271.943  4.317E-13  1.735E-14 0
2271.980  4.389E-13  1.748E-14 0
2272.017  4.288E-13  1.717E-14 0
2272.053  4.014E-13  1.701E-14 0
2272.090  3.024E-13  1.484E-14 0
2272.127  3.219E-13  1.548E-14 0
2272.164  3.589E-13  1.592E-14 0
2272.201  3.631E-13  1.631E-14 0
2272.237  3.064E-13  1.541E-14 0
2272.274  3.314E-13  1.530E-14 0
2272.311  3.827E-13  1.634E-14 0
2272.348  4.199E-13  1.772E-14 0
2272.385  4.284E-13  1.735E-14 0
2272.421  4.271E-13  1.750E-14 0
2272.458  4.642E-13  1.830E-14 0
2272.495  4.776E-13  1.832E-14 0
2272.532  3.827E-13  1.669E-14 0
2272.569  3.539E-13  1.580E-14 0
2272.606  2.706E-13  1.419E-14 0
2272.642  2.778E-13  1.425E-14 0
2272.679  3.592E-13  1.652E-14 0
2272.716  4.380E-13  1.772E-14 0
2272.753  3.811E-13  1.663E-14 0
2272.790  2.828E-13  1.462E-14 0
2272.826  2.375E-13  1.340E-14 0
2272.863  2.586E-13  1.407E-14 0
2272.900  1.955E-13  1.241E-14 0
2272.937  2.690E-13  1.427E-14 0
2272.974  3.463E-13  1.601E-14 0
2273.010  3.318E-13  1.584E-14 0
2273.047  3.460E-13  1.654E-14 0
2273.084  3.374E-13  1.572E-14 0
2273.121  3.527E-13  1.640E-14 0
2273.158  4.278E-13  1.770E-14 0
2273.194  4.838E-13  1.890E-14 0
2273.231  5.454E-13  2.009E-14 0
2273.268  6.338E-13  2.167E-14 0
2273.305  5.841E-13  2.062E-14 0
2273.342  5.861E-13  2.053E-14 0
2273.378  5.738E-13  2.022E-14 0
2273.415  4.451E-13  1.807E-14 0
2273.452  3.163E-13  1.540E-14 0
2273.489  2.850E-13  1.540E-14 0
2273.526  3.411E-13  1.631E-14 0
2273.562  3.552E-13  1.636E-14 0
2273.599  3.124E-13  1.583E-14 0
2273.636  2.508E-13  1.430E-14 0
2273.673  2.376E-13  1.404E-14 0
2273.710  3.030E-13  1.562E-14 0
2273.746  3.907E-13  1.750E-14 0
2273.783  4.272E-13  1.779E-14 0
2273.820  4.947E-13  1.936E-14 0
2273.857  4.953E-13  1.946E-14 0
2273.894  4.508E-13  1.847E-14 0
2273.930  4.515E-13  1.869E-14 0
2273.967  4.690E-13  1.888E-14 0
2274.004  4.593E-13  1.902E-14 0
2274.041  4.618E-13  1.878E-14 0
2274.078  3.488E-13  1.620E-14 0
2274.114  2.889E-13  1.513E-14 0
2274.151  3.211E-13  1.624E-14 0
2274.188  4.384E-13  1.831E-14 0
2274.225  4.755E-13  1.948E-14 0
2274.262  4.674E-13  1.923E-14 0
2274.298  4.486E-13  1.874E-14 0
2274.335  4.343E-13  1.857E-14 0
2274.372  4.360E-13  1.845E-14 0
2274.409  4.183E-13  1.827E-14 0
2274.446  3.952E-13  1.749E-14 0
2274.482  4.243E-13  1.852E-14 0
2274.519  4.160E-13  1.835E-14 0
2274.556  3.941E-13  1.772E-14 0
2274.593  3.604E-13  1.702E-14 0
2274.630  3.485E-13  1.788E-14 0
2274.666  3.426E-13  1.666E-14 0
2274.703  3.057E-13  1.611E-14 0
2274.740  2.780E-13  1.524E-14 0
2274.777  3.061E-13  1.599E-14 0
2274.813  3.447E-13  1.681E-14 0
2274.850  3.020E-13  1.607E-14 0
2274.887  2.539E-13  1.470E-14 0
2274.924  2.249E-13  1.427E-14 0
2274.961  2.525E-13  1.537E-14 0
2274.997  3.073E-13  1.607E-14 0
2275.034  4.631E-13  1.934E-14 0
2275.071  5.024E-13  2.068E-14 0
2275.108  4.672E-13  2.018E-14 0
2275.145  3.961E-13  1.799E-14 0
2275.181  4.545E-13  1.925E-14 0
2275.218  4.325E-13  2.286E-14 0
2275.255  4.810E-13  2.379E-14 0
2275.292  4.555E-13  2.355E-14 0
2275.329  3.320E-13  2.157E-14 0
2275.365  2.890E-13  1.986E-14 0
2275.402  2.802E-13  2.012E-14 0
2275.439  3.320E-13  2.084E-14 0
2275.476  3.000E-13  2.003E-14 0
2275.512  3.007E-13  1.992E-14 0
2275.549  3.427E-13  2.280E-14 0
2275.586  4.599E-13  2.479E-14 0
2275.623  5.274E-13  2.555E-14 0
2275.660  4.881E-13  2.512E-14 0
2275.696  5.414E-13  2.613E-14 0
2275.733  5.379E-13  2.567E-14 0
2275.770  5.225E-13  2.538E-14 0
2275.807  5.638E-13  2.683E-14 0
2275.844  6.640E-13  2.829E-14 0
2275.880  6.428E-13  2.811E-14 0
2275.917  5.131E-13  2.523E-14 0
2275.954  3.674E-13  2.236E-14 0
2275.991  3.260E-13  2.180E-14 0
2276.027  2.638E-13  2.050E-14 0
2276.064  2.765E-13  2.070E-14 0
